Tick#,Operating_Phase
175668522,Resting
175822073,Resting
176017517,Resting
176206594,Resting
176398705,Resting
176532502,Resting
176837535,Resting
176974340,Resting
177139217,Resting
177308200,Resting
177553420,Resting
177741910,Resting
177895722,Resting
178049492,Resting
178188957,Resting
178318562,Resting
178452543,Resting
178584850,Resting
178778613,Resting
178956957,Resting
179141535,Resting
179277924,Resting
179546621,Resting
179736818,Resting
179873026,Resting
180045889,Resting
180238665,Resting
180372418,Resting
180583885,Resting
180813952,Resting
181082964,Resting
181239808,Resting
181445535,Resting
181581925,Resting
181793015,Resting
181965948,Resting
182158646,Resting
182292512,Resting
182545696,Resting
182684287,Resting
182929503,Resting
183117855,Resting
183386652,Resting
183543576,Resting
183713126,Resting
183885855,Resting
184051220,Resting
184181585,Resting
184311960,Resting
184465507,Resting
184653855,Resting
184819221,Resting
184988334,Resting
185295251,Resting
185516369,Resting
185690743,Resting
185882929,Resting
186063243,Resting
186231801,Resting
186458855,Resting
186624069,Resting
186831235,Resting
186999978,Resting
187226773,Resting
187520148,Resting
187725862,Resting
187918705,Resting
188052430,Resting
188288143,Resting
188441748,Resting
188689445,Resting
188828100,Resting
189135243,Resting
189339023,Resting
189473069,Resting
189645887,Resting
189838604,Resting
189972617,Resting
190104767,Resting
190298702,Resting
190464071,Resting
190671243,Resting
190951750,Resting
191132124,Resting
191285785,Resting
191439246,Resting
191616068,Resting
191758828,Resting
191892558,Resting
192027112,Resting
192207235,Resting
192375647,Resting
192602827,Resting
192794946,Resting
192975254,Resting
193267225,Resting
193436053,Resting
193678567,Resting
193813154,Resting
193971366,Resting
194138705,Resting
194316965,Resting
194511236,Resting
194700959,Resting
194906966,Resting
195187226,Resting
195392192,Resting
195598821,Resting
195732533,Resting
195864818,Resting
196047244,Resting
196215625,Resting
196442858,Resting
196599648,Resting
196761674,Resting
196941953,Resting
197153073,Resting
197304874,Resting
197442843,Resting
197583254,Resting
197798487,Resting
197978735,Resting
198156969,Resting
198297789,Resting
198477902,Resting
198746744,Resting
199043080,Resting
199245780,Resting
199438627,Resting
199572461,Resting
199731365,Resting
199887235,Resting
200091188,Resting
200282755,Resting
200472947,Resting
200664743,Resting
200977595,Resting
201116053,Resting
201347006,Resting
201492971,Resting
201624946,Resting
201818709,Resting
202022483,Resting
202191242,Resting
202513395,Resting
202652154,Resting
202882943,Resting
203085933,Taking-Off
203278873,Taking-Off
203412491,Taking-Off
203651166,Resting
203853855,Resting
204122897,Resting
204300979,Resting
204468808,Resting
204621849,Resting
204833108,Resting
205006082,Resting
205186981,Resting
205332473,Resting
205606580,Resting
205773878,Resting
205955114,Resting
206123011,Resting
206426811,Resting
206660440,Resting
206799235,Resting
207118663,Resting
207252626,Resting
207394620,Resting
207567235,Resting
207889448,Resting
208028219,Resting
208220307,Resting
208426419,Taking-Off
208673150,Taking-Off
208846410,Taking-Off
209027174,Taking-Off
209172654,Taking-Off
209498684,Resting
209698606,Resting
209871235,Resting
210214581,Taking-Off
210381827,Taking-Off
210563050,Taking-Off
210765756,Hovering
210958574,Hovering
211090483,Hovering
211251383,Hovering
211397535,Hovering
211533919,Hovering
211802628,Hovering
211992935,Hovering
212175235,Hovering
212513048,Hovering
212685761,Hovering
212867068,Hovering
213012560,Hovering
213154610,Hovering
213338677,Hovering
213635052,Hovering
213838157,Hovering
214106674,Climbing
214316051,Hovering
214479253,Hovering
214798756,Hovering
214930428,Hovering
215171115,Hovering
215374605,Hovering
215642901,Hovering
215939047,Hovering
216141990,Hovering
216353071,Hovering
216490462,Hovering
216707115,Hovering
216852556,Hovering
217178417,Climbing
217475185,Hovering
217677744,Hovering
217946424,Climbing
218243146,Hovering
218445810,Climbing
218639137,Hovering
218770577,Hovering
219011143,Hovering
219213841,Hovering
219482644,Hovering
219731801,Hovering
219866581,Hovering
220047368,Hovering
220192978,Hovering
220365733,Hovering
220547086,Hovering
220692531,Hovering
221018544,Hovering
221208935,Hovering
221371966,Hovering
221517871,Hovering
221786672,Hovering
222083088,Hovering
222285839,Climbing
222478728,Hovering
222610394,Climbing
222851174,Climbing
223053831,Climbing
223322631,Climbing
223479843,Climbing
223619089,Climbing
223821780,Resting
224033054,Resting
224167652,Resting
224387086,Resting
224532414,Resting
224858390,Resting
225155213,Resting
225357720,Climbing
225626398,Hovering
225807378,Hovering
225952919,Hovering
226125721,Hovering
226318609,Hovering
226450455,Hovering
226691088,Hovering
226893756,Hovering
227162513,Resting
227459156,Hovering
227661725,Hovering
227872875,Hovering
228007693,Hovering
228227166,Hovering
228372425,Hovering
228698631,Hovering
228995091,Hovering
229197901,Hovering
229466460,Hovering
229763087,Hovering
229965757,Hovering
230158566,Hovering
230290394,Resting
230531089,Resting
230733876,Hovering
231002668,Hovering
231299094,Hovering
231501804,Hovering
231712879,Hovering
231885903,Hovering
232067114,Hovering
232212479,Hovering
232538412,Hovering
232719434,Hovering
232901544,Hovering
233037889,Hovering
233306528,Hovering
233603176,Hovering
233805890,Hovering
233998702,Hovering
234130393,Hovering
234371111,Hovering
234573958,Hovering
234842714,Hovering
235023201,Hovering
235205544,Hovering
235341851,Hovering
235552997,Hovering
235725864,Hovering
235907094,Hovering
236052664,Hovering
236378557,Hovering
236675094,Hovering
236877878,Hovering
237146522,Hovering
237327381,Hovering
237473095,Hovering
237645843,Hovering
237838666,Hovering
237970394,Hovering
238211094,Hovering
238413844,Hovering
238682639,Hovering
238979185,Hovering
239181842,Hovering
239392996,Hovering
239565868,Hovering
239747112,Hovering
239892730,Hovering
240218577,Hovering
240515111,Hovering
240717845,Hovering
240986546,Hovering
241283091,Hovering
241486405,Hovering
241678835,Hovering
241810392,Hovering
241944935,Hovering
242117543,Hovering
242253730,Hovering
242522530,Hovering
242819196,Hovering
243021949,Hovering
243233098,Hovering
243405747,Hovering
243587117,Hovering
243732538,Hovering
244058687,Hovering
244239217,Hovering
244431254,Hovering
244826683,Hovering
245123156,Hovering
245325898,Hovering
245518814,Hovering
245650455,Hovering
245891091,Hovering
246093725,Hovering
246362657,Hovering
246533833,Hovering
246668450,Hovering
246861752,Hovering
247072869,Hovering
247245746,Hovering
247427092,Hovering
247572417,Hovering
247898394,Hovering
248195201,Hovering
248397728,Hovering
248666578,Climbing
248847205,Climbing
248992899,Climbing
249165732,Climbing
249358637,Climbing
249490394,Hovering
249731169,Hovering
249933952,Hovering
250202802,Climbing
250499093,Climbing
250702036,Climbing
250913057,Climbing
251085866,Climbing
251267104,Climbing
251412538,Climbing
251738776,Hovering
252035102,Hovering
252238183,Hovering
252506692,Hovering
252803103,Hovering
253005847,Climbing
253196793,Climbing
253330455,Climbing
253571110,Hovering
253774077,Hovering
254042647,Hovering
254339165,Hovering
254542376,Hovering
254752998,Hovering
254925866,Hovering
255107190,Hovering
255252538,Climbing
255578521,Climbing
255749838,Climbing
255884394,Climbing
256078027,Climbing
256346688,Hovering
256643220,Hovering
256845878,Climbing
257038717,Climbing
257170394,Hovering
257411095,Climbing
257613844,Climbing
257882644,Hovering
258053833,Hovering
258188421,Hovering
258381836,Climbing
258593025,Climbing
258765926,Climbing
258947087,Climbing
259092630,Climbing
259418519,Climbing
259715087,Climbing
259917837,Hovering
260186518,Hovering
260357828,Climbing
260492422,Climbing
260685983,Hovering
260878608,Hovering
261010392,Hovering
261251083,Hovering
261453935,Hovering
261722827,Hovering
262019174,Hovering
262221947,Climbing
262432985,Climbing
262605862,Climbing
262787087,Climbing
262932538,Hovering
263258740,Climbing
263555088,Climbing
263757720,Climbing
264026440,Hovering
264323089,Climbing
264525836,Climbing
264718612,Hovering
264850393,Hovering
265091089,Hovering
265293837,Hovering
265562637,Hovering
265859318,Hovering
266061838,Hovering
266272989,Hovering
266445892,Hovering
266627096,Hovering
266772598,Hovering
267098575,Hovering
267279399,Hovering
267451966,Hovering
267598479,Hovering
267866529,Hovering
268163341,Climbing
268365834,Climbing
268558605,Climbing
268690394,Climbing
268931096,Hovering
269133843,Hovering
269402631,Climbing
269573831,Climbing
269708414,Climbing
269890714,Climbing
270112937,Climbing
270285754,Climbing
270467085,Climbing
270612420,Hovering
270938554,Climbing
271235163,Climbing
271437869,Climbing
271706514,Climbing
271877833,Climbing
272012415,Climbing
272205898,Hovering
272398612,Hovering
272530636,Hovering
272771089,Hovering
272973845,Hovering
273242629,Hovering
273539085,Hovering
273741950,Climbing
273952990,Climbing
274126393,Climbing
274307114,Climbing
274452544,Climbing
274778515,Hovering
275075096,Hovering
275277957,Hovering
275546514,Hovering
275843089,Hovering
276045837,Hovering
276238667,Hovering
276370394,Climbing
276611163,Climbing
276813871,Hovering
277082643,Climbing
277379154,Climbing
277581898,Climbing
277793049,Climbing
277965859,Hovering
278147089,Hovering
278292649,Hovering
278618514,Climbing
278789811,Climbing
278924476,Climbing
279117837,Climbing
279386514,Climbing
279683089,Climbing
279885837,Hovering
280078608,Hovering
280210455,Hovering
280451539,Hovering
280654368,Hovering
280922775,Hovering
281093821,Hovering
281228422,Hovering
281421878,Hovering
281633002,Hovering
281806011,Hovering
281987170,Hovering
282132541,Hovering
282458628,Climbing
282755096,Climbing
282958028,Hovering
283226704,Climbing
283397833,Hovering
283532391,Hovering
283725949,Climbing
283919272,Climbing
284050394,Climbing
284291093,Climbing
284493951,Climbing
284762671,Hovering
285059158,Hovering
285261836,Hovering
285472989,Hovering
285645920,Hovering
285827089,Hovering
285972599,Hovering
286298555,Climbing
286595089,Hovering
286797875,Hovering
287066514,Climbing
287363163,Hovering
287565847,Hovering
287758612,Hovering
287890393,Hovering
288024956,Hovering
288197543,Hovering
288333898,Hovering
288602818,Hovering
288899193,Hovering
289101840,Hovering
289312999,Hovering
289485981,Hovering
289667099,Hovering
289812548,Hovering
290138693,Taking-Off
290309840,Climbing
290444549,Climbing
290637973,Climbing
290906550,Climbing
291203115,Climbing
291406238,Taking-Off
291598636,Taking-Off
291730506,Taking-Off
291971122,Climbing
292174130,Climbing
292442740,Climbing
292613884,Climbing
292748416,Climbing
292941955,Climbing
293153029,Climbing
293325864,Climbing
293507088,Climbing
293652626,Resting
293978583,Taking-Off
294275474,Taking-Off
294477836,Taking-Off
294746470,Taking-Off
294917733,Hovering
295052476,Hovering
295245964,Hovering
295438714,Taking-Off
295570394,Taking-Off
295811087,Taking-Off
296013907,Taking-Off
296282550,Resting
296579365,Taking-Off
296781871,Resting
296992932,Resting
297165733,Resting
297347213,Resting
297492401,Taking-Off
297818389,Resting
298115190,Taking-Off
298317835,Taking-Off
298586390,Taking-Off
298883375,Taking-Off
299085888,Taking-Off
299278510,Taking-Off
299410455,Taking-Off
299651118,Taking-Off
299853863,Taking-Off
300122592,Taking-Off
300419445,Taking-Off
300621797,Taking-Off
300832869,Taking-Off
301005752,Taking-Off
301187216,Taking-Off
301332586,Taking-Off
301658387,Taking-Off
301829875,Taking-Off
301964390,Taking-Off
302157857,Taking-Off
302426514,Taking-Off
302723119,Taking-Off
302925745,Taking-Off
303118537,Taking-Off
303250394,Climbing
303491322,Climbing
303693834,Climbing
303962718,Climbing
304133733,Resting
304268418,Resting
304461891,Climbing
304673055,Climbing
304845860,Climbing
305027119,Climbing
305172532,Climbing
305498508,Climbing
305795363,Climbing
305997831,Climbing
306266550,Climbing
306447323,Climbing
306593003,Climbing
306766436,Climbing
306958617,Climbing
307090454,Climbing
307331088,Climbing
307533831,Climbing
307802636,Taking-Off
308099128,Resting
308301841,Climbing
308513019,Climbing
308685962,Climbing
308867200,Climbing
309012638,Climbing
309338510,Hovering
309635158,Hovering
309837893,Climbing
310106579,Climbing
310403149,Climbing
310605954,Hovering
310798768,Hovering
310930394,Hovering
311171184,Hovering
311373872,Hovering
311642738,Climbing
311939152,Climbing
312141837,Climbing
312352986,Hovering
312525914,Hovering
312707213,Hovering
312852587,Hovering
313178509,Hovering
313359390,Hovering
313551245,Hovering
313946677,Hovering
314243298,Hovering
314445830,Hovering
314638598,Hovering
314770506,Hovering
315011192,Hovering
315213783,Hovering
315482575,Hovering
315653838,Hovering
315788387,Hovering
315981722,Hovering
316192883,Hovering
316365787,Hovering
316547088,Hovering
316692430,Hovering
317018523,Hovering
317315154,Hovering
317517846,Hovering
317786514,Hovering
317976756,Hovering
318113124,Hovering
318285839,Hovering
318478603,Hovering
318610430,Hovering
318851209,Hovering
319053841,Hovering
319322725,Hovering
319619158,Hovering
319822368,Hovering
320033005,Hovering
320205867,Climbing
320387091,Climbing
320532654,Hovering
320858608,Climbing
321155209,Climbing
321357871,Climbing
321626513,Climbing
321923090,Climbing
322125717,Climbing
322318483,Climbing
322450430,Climbing
322691313,Climbing
322893719,Climbing
323162645,Climbing
323459084,Climbing
323661718,Climbing
323872953,Climbing
324045749,Climbing
324227364,Climbing
324372413,Climbing
324698516,Climbing
324879469,Climbing
325051966,Hovering
325197722,Climbing
325466526,Hovering
325763088,Hovering
325965786,Hovering
326158490,Hovering
326290454,Hovering
326531127,Hovering
326733880,Taking-Off
327002791,Taking-Off
327173830,Taking-Off
327308476,Taking-Off
327501717,Taking-Off
327712869,Taking-Off
327885740,Taking-Off
328067087,Taking-Off
328212538,Taking-Off
328538594,Taking-Off
328835119,Taking-Off
329037720,Taking-Off
329306471,Hovering
329487323,Taking-Off
329617234,Taking-Off
329805717,Taking-Off
329998538,Taking-Off
330130393,Taking-Off
330371301,Taking-Off
330573714,Taking-Off
330842632,Taking-Off
331139156,Taking-Off
331330482,Taking-Off
331552927,Resting
331725767,Resting
331907091,Taking-Off
332052400,Taking-Off
332378588,Taking-Off
332675092,Taking-Off
332878241,Taking-Off
333146471,Taking-Off
333443301,Taking-Off
333645710,Taking-Off
333838518,Taking-Off
333970455,Taking-Off
334104885,Taking-Off
334287244,Taking-Off
334682763,Taking-Off
334979297,Taking-Off
335181725,Taking-Off
335393076,Taking-Off
335527644,Taking-Off
335747166,Taking-Off
335892526,Taking-Off
336218515,Taking-Off
336409068,Taking-Off
336581544,Taking-Off
336717807,Taking-Off
336986480,Taking-Off
337283157,Hovering
337485715,Taking-Off
337678476,Hovering
337810394,Climbing
338051348,Hovering
338253830,Hovering
338522712,Resting
338703323,Resting
338885535,Climbing
339021718,Climbing
339232879,Climbing
339367643,Climbing
339587153,Climbing
339732466,Climbing
339864946,Climbing
340058586,Climbing
340355166,Climbing
340557722,Climbing
340826509,Climbing
341017003,Climbing
341152908,Climbing
341325748,Hovering
341518595,Hovering
341650394,Hovering
341891093,Hovering
342093893,Hovering
342362766,Hovering
342659152,Hovering
342861842,Climbing
343073020,Climbing
343207808,Climbing
343427088,Climbing
343572573,Climbing
343898591,Climbing
344195094,Climbing
344397839,Climbing
344666594,Climbing
344963088,Climbing
345165832,Climbing
345358596,Hovering
345490394,Hovering
345731093,Climbing
345934372,Climbing
346202754,Hovering
346499227,Hovering
346701862,Taking-Off
346912982,Taking-Off
347085857,Taking-Off
347267089,Taking-Off
347412631,Taking-Off
347738652,Hovering
347928886,Taking-Off
348101544,Hovering
348237721,Taking-Off
348506475,Taking-Off
348803090,Climbing
349005834,Climbing
349199381,Climbing
349330433,Climbing
349571113,Hovering
349773834,Climbing
350042707,Climbing
350223330,Climbing
350405536,Climbing
350541833,Climbing
350753055,Climbing
350925855,Climbing
351107157,Climbing
351252604,Climbing
351578589,Climbing
351875222,Climbing
352078057,Climbing
352346596,Climbing
352527469,Climbing
352673023,Climbing
352846025,Climbing
353038598,Climbing
353170454,Climbing
353411165,Climbing
353613719,Hovering
353882575,Hovering
354179091,Hovering
354381725,Hovering
354592879,Hovering
354765745,Hovering
354947152,Hovering
355092406,Hovering
355418432,Hovering
355715087,Hovering
355917836,Taking-Off
356186627,Hovering
356483091,Hovering
356685751,Hovering
356878541,Hovering
357010394,Hovering
357251222,Hovering
357453721,Hovering
357722504,Hovering
358019152,Hovering
358221771,Hovering
358433098,Hovering
358605743,Taking-Off
358787095,Resting
358932452,Resting
359258595,Taking-Off
359439389,Taking-Off
359631244,Taking-Off
360026642,Taking-Off
360323158,Taking-Off
360525720,Taking-Off
360718486,Taking-Off
360850455,Taking-Off
361091261,Taking-Off
361293746,Taking-Off
361562580,Taking-Off
361753003,Taking-Off
361916016,Taking-Off
362061710,Taking-Off
362272863,Taking-Off
362445742,Taking-Off
362627351,Taking-Off
362772409,Taking-Off
363098469,Taking-Off
363395215,Taking-Off
363597774,Taking-Off
363866453,Taking-Off
364056755,Taking-Off
364192966,Taking-Off
364365715,Taking-Off
364558465,Taking-Off
364690394,Taking-Off
364931152,Taking-Off
365133835,Climbing
365402693,Climbing
365699183,Resting
365901717,Resting
366112864,Taking-Off
366285836,Taking-Off
366467179,Taking-Off
366612466,Taking-Off
366938695,Taking-Off
367235227,Taking-Off
367437717,Taking-Off
367706469,Climbing
368003219,Climbing
368205730,Climbing
368398475,Climbing
368530443,Climbing
368665003,Climbing
368827966,Climbing
368973833,Climbing
369242630,Climbing
369539181,Climbing
369741718,Climbing
369952942,Climbing
370087643,Climbing
370307245,Climbing
370452408,Climbing
370778507,Hovering
370968886,Hovering
371141544,Hovering
371277757,Climbing
371546473,Climbing
371843299,Climbing
372046368,Climbing
372238599,Climbing
372370393,Resting
372611150,Resting
372813879,Climbing
373082689,Climbing
373263385,Climbing
373436008,Climbing
373582011,Taking-Off
373792985,Taking-Off
373927767,Climbing
374147159,Climbing
374292644,Climbing
374424767,Climbing
374618652,Climbing
374915121,Climbing
375117868,Climbing
375386589,Climbing
375577051,Climbing
375713027,Climbing
375885880,Hovering
376078859,Hovering
376210394,Climbing
376451094,Hovering
376653923,Taking-Off
376922679,Taking-Off
377219145,Taking-Off
377421866,Taking-Off
377633055,Taking-Off
377767798,Taking-Off
377987159,Taking-Off
378132543,Taking-Off
378458546,Taking-Off
378755298,Taking-Off
378957829,Resting
379226587,Resting
379523163,Taking-Off
379725779,Climbing
379918613,Climbing
380050454,Climbing
380291094,Taking-Off
380493957,Taking-Off
380762616,Taking-Off
381059158,Taking-Off
381261863,Taking-Off
381472985,Taking-Off
381645885,Taking-Off
381827094,Taking-Off
381972528,Taking-Off
382298505,Taking-Off
382479411,Taking-Off
382651973,Taking-Off
382797832,Taking-Off
383066882,Taking-Off
383363125,Taking-Off
383565828,Taking-Off
383758583,Taking-Off
383890394,Taking-Off
384131144,Taking-Off
384333709,Taking-Off
384602575,Taking-Off
384773821,Taking-Off
384908409,Taking-Off
385102427,Taking-Off
385313051,Taking-Off
385485849,Taking-Off
385667074,Resting
385812535,Resting
386138504,Taking-Off
386435074,Taking-Off
386637743,Taking-Off
386906480,Taking-Off
387096803,Taking-Off
387232941,Taking-Off
387405760,Taking-Off
387598511,Taking-Off
387730585,Taking-Off
387971223,Taking-Off
388173770,Taking-Off
388442576,Climbing
388739103,Climbing
388941759,Climbing
389153054,Climbing
389325732,Climbing
389507168,Climbing
389652420,Climbing
389978508,Climbing
390275088,Climbing
390477771,Taking-Off
390746791,Climbing
391043095,Climbing
391245869,Taking-Off
391438646,Taking-Off
391570394,Climbing
391811187,Climbing
392013710,Climbing
392282582,Climbing
392579095,Climbing
392770436,Resting
392993081,Resting
393165792,Climbing
393347159,Climbing
393492504,Climbing
393818470,Climbing
394008956,Climbing
394181536,Climbing
394317762,Climbing
394586585,Climbing
394883211,Climbing
395085763,Climbing
395278516,Climbing
395410394,Climbing
395651140,Climbing
395854073,Climbing
396122785,Climbing
396303388,Climbing
396485544,Climbing
396621920,Climbing
396833148,Climbing
397005899,Climbing
397187094,Climbing
397332587,Climbing
397464936,Climbing
397658590,Climbing
397955304,Climbing
398158362,Climbing
398426703,Climbing
398617051,Climbing
398753065,Climbing
398925830,Climbing
399118623,Resting
399250443,Resting
399491091,Climbing
399693831,Climbing
399962689,Climbing
400731551,Climbing
400921003,Climbing
401093544,Climbing
401230048,Climbing
401498819,Climbing
401795096,Climbing
401997886,Climbing
402266596,Hovering
402563075,Climbing
402766026,Taking-Off
402958611,Taking-Off
403090392,Taking-Off
403234394,Taking-Off
403407245,Taking-Off
403802666,Taking-Off
404099175,Taking-Off
404301829,Taking-Off
404513045,Taking-Off
404686542,Climbing
404867159,Climbing
405012583,Climbing
405338630,Climbing
405519444,Climbing
405711244,Climbing
406106680,Climbing
406403075,Climbing
406605866,Taking-Off
406798519,Resting
406930504,Taking-Off
407171095,Taking-Off
407374056,Taking-Off
407642689,Hovering
407813820,Hovering
407948603,Hovering
408141884,Hovering
408353017,Hovering
408525899,Hovering
408707200,Hovering
408852576,Hovering
408985061,Hovering
409178601,Hovering
409475126,Hovering
409677836,Hovering
409946519,Hovering
410127433,Hovering
410273029,Hovering
410445767,Hovering
410638549,Hovering
410770443,Hovering
411011204,Hovering
411214331,Hovering
411482583,Hovering
411779115,Hovering
411981829,Climbing
412192948,Climbing
412365792,Climbing
412547195,Climbing
412692458,Climbing
413018478,Climbing
413315071,Climbing
413517765,Climbing
413786469,Climbing
414083358,Climbing
414285895,Climbing
414479119,Climbing
414610455,Climbing
414744981,Climbing
414908002,Hovering
415053762,Climbing
415322687,Hovering
415619171,Hovering
415821761,Hovering
416032867,Hovering
416205823,Hovering
416387206,Hovering
416532398,Climbing
416858472,Hovering
417049051,Hovering
417221544,Climbing
417357830,Climbing
417626535,Climbing
417923153,Climbing
418125773,Climbing
418318546,Hovering
418450443,Climbing
418691137,Climbing
418893901,Climbing
419162706,Climbing
419343330,Climbing
419516008,Climbing
419661780,Climbing
419872876,Climbing
420045870,Hovering
420227136,Hovering
420372543,Hovering
420698746,Hovering
420995159,Hovering
421197932,Hovering
421466597,Hovering
421657004,Hovering
421793033,Hovering
421965894,Climbing
422158635,Climbing
422290442,Climbing
422531068,Climbing
422733963,Hovering
423002757,Climbing
423299179,Hovering
423501895,Hovering
423712994,Hovering
423885920,Climbing
424067069,Climbing
424212594,Hovering
424538518,Hovering
424835099,Hovering
425037890,Hovering
425306604,Hovering
425603158,Hovering
425805890,Hovering
425998643,Hovering
426130443,Hovering
426264925,Hovering
426437536,Hovering
426573921,Hovering
426842902,Hovering
427139256,Hovering
427341901,Hovering
427552990,Hovering
427725909,Hovering
427907077,Hovering
428052654,Hovering
428378830,Hovering
428569124,Hovering
428741544,Hovering
428877907,Hovering
429146600,Hovering
429443083,Hovering
429645890,Hovering
429839120,Taking-Off
429970443,Climbing
430211078,Climbing
430413893,Climbing
430682854,Climbing
430863295,Climbing
431045535,Climbing
431181927,Climbing
431393058,Climbing
431565946,Resting
431747076,Resting
431892603,Climbing
432218541,Climbing
432515517,Climbing
432717886,Taking-Off
432986647,Taking-Off
433167338,Taking-Off
433313074,Taking-Off
433485951,Taking-Off
433678665,Taking-Off
433810504,Hovering
434051322,Hovering
434253773,Hovering
434522548,Hovering
434819256,Hovering
435021766,Hovering
435233141,Hovering
435367713,Taking-Off
435587100,Hovering
435732532,Hovering
436058566,Hovering
436355195,Hovering
436557803,Hovering
436826531,Hovering
437123070,Hovering
437326298,Climbing
437518575,Climbing
437650443,Climbing
437891149,Climbing
438093773,Climbing
438362631,Climbing
438659325,Climbing
438861836,Climbing
439072951,Climbing
439245792,Climbing
439427200,Climbing
439572457,Climbing
439898531,Climbing
440089122,Climbing
440271237,Climbing
440666853,Climbing
440963181,Climbing
441165809,Climbing
441358516,Climbing
441490504,Climbing
441731142,Hovering
441933771,Climbing
442202857,Hovering
442383392,Hovering
442565544,Hovering
442701780,Climbing
442912912,Hovering
443085796,Climbing
443267227,Climbing
443412501,Climbing
443554479,Climbing
443738628,Climbing
444035069,Climbing
444237953,Climbing
444506695,Climbing
444697003,Climbing
444833092,Climbing
445005773,Climbing
445198520,Hovering
445330443,Climbing
445571069,Hovering
445773888,Climbing
446042692,Climbing
446339176,Climbing
446541808,Climbing
446753112,Climbing
446925860,Climbing
447107197,Climbing
447252589,Climbing
447578597,Hovering
447875095,Hovering
448077888,Hovering
448346597,Hovering
448643262,Hovering
448845894,Hovering
449038667,Hovering
449170610,Hovering
449314384,Hovering
449467966,Hovering
449613953,Hovering
449882765,Hovering
450179210,Hovering
450382417,Hovering
450592993,Hovering
450727776,Hovering
450947174,Hovering
451092856,Hovering
451418597,Hovering
451609058,Hovering
451781544,Hovering
451917892,Hovering
452186605,Hovering
452483218,Hovering
452685892,Hovering
452878641,Hovering
453010560,Taking-Off
453251132,Hovering
453453890,Taking-Off
453722877,Taking-Off
453903337,Taking-Off
454085542,Taking-Off
454220119,Climbing
454432992,Climbing
454605918,Climbing
454787136,Climbing
454932646,Climbing
455258659,Climbing
455555136,Climbing
455757782,Climbing
456026513,Climbing
456207345,Climbing
456352911,Climbing
456525926,Climbing
456718665,Climbing
456850743,Climbing
457091071,Climbing
457293772,Taking-Off
457562581,Taking-Off
457859146,Hovering
458061767,Taking-Off
458273309,Taking-Off
458445787,Taking-Off
458627071,Taking-Off
458772487,Taking-Off
459098484,Hovering
459395196,Hovering
459597771,Taking-Off
459866475,Hovering
460163071,Hovering
460365966,Taking-Off
460558611,Hovering
460690504,Hovering
460931071,Hovering
461133809,Hovering
461402754,Hovering
461699152,Hovering
461901767,Hovering
462112880,Hovering
462285789,Climbing
462467070,Climbing
